,official_case_id,type_of_crime,location,datetime,year_date,time,victim_sex,offender_sex,number_of_victims,number_of_offenders,homicide,hate_crime-disability,hate_crime-gender,hate_crime-gender_identity,hate_crime-religious,hate_crime-sexual_orientation,hate_crime-racial/ethnicity,verbal_abuse/verbal_assault,property_damage,drug_offenses,general_assault,sexual_assault,sexual_harassment,property_crimes,unclassified
1754,1315380,"General Assault, Verbal Abuse, Hate Crime - Political","Schierker Straße, Neukölln",2023-04-19 12:00:00,2023-04-19,12.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1755,1315259,"Robbery, Property Crime",Lankwitz,2023-02-20 21:30:00,2023-02-20,21.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,1315220,"Verbal Abuse, General Assault","Berlin-Neukölln,  U7, Mehringdamm to Karl-Marx-Straße",2023-04-19 18:20:00,2023-04-19,18.20,Male,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1757,1315085,"General Assault, Property Crime, Verbal Abuse",Neukölln,,2023-04-19,Mitternacht,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1758,1315044,"Property Crime, General Assault","Marzahn-Hellersdorf, Hadubrandweg",2023-04-19 15:20:00,2023-04-19,15.20,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1759,1314995,"General Assault, Property Damage",Kreuzung Spremberger Straße/Schinkestraße,2023-04-19 14:00:00,2023-04-19,14.00,"Male, Female",Male,2,1-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1760,1182058,"Property Damage, General Assault",Binswangersteig/Grottewitzstraße,2022-03-02 07:45:00,2022-03-02,07.45,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1761,1181871,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Müllerstraße,2022-03-02 21:30:00,2022-03-02,21.30,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,1181811,"Property Damage, Arson","Glienicker Straße, Treptow-Köpenick",2022-03-02 01:50:00,2022-03-02,01.50,Unknown,Male,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,1181796,Property Damage,"Dankwartstraße, Lichtenberg",2022-03-02 15:00:00,2022-03-02,15.00,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,1181789,"General Assault, Property Damage","Altonaer Straße, Spandau",2022-03-02 11:15:00,2022-03-02,11.15,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1765,1181501,"General Assault, Verbal Abuse, Property Damage, Possession of Weapon",Schwedenstraße/Osloer Straße,2022-03-01 18:40:00,2022-03-01,18.40,Male,Male,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1766,1181497,"General Assault, Verbal Abuse, Property Damage, Drug Offenses, Extortion","Schöneberg, Kreuzberg, Neukölln, Mitte, Potsdamer Straße, Graefestraße, Siegfriedstraße, Karl-Marx-Allee, Wollankstraße",2022-03-01 06:00:00,2022-03-01,06.00,Male,Male,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1767,1180964,"Property Damage, General Assault","Reinickendorf, Kienhorststraße",,2022-02-28,Unknown,Unknown,Male,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1768,1180733,Property Damage,"Kastanienallee, Hellersdorf",2022-02-28 18:00:00,2022-02-28,18.00,Unknown,Male,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,1175131,"General Assault, Property Damage, Verbal Abuse",Tempelhofer Damm,2022-02-09 08:15:00,2022-02-09,08.15,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1770,1175114,Verbal Abuse,Steglitz-Zehlendorf,,2022-02-09,Unknown,Unknown,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,1175109,Property Damage,"Zur Ringallee, Weißensee",2022-02-09 19:00:00,2022-02-09,19.00,Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,1174830,Property Damage,Straße Alt-Moabit,2022-02-08 01:50:00,2022-02-08,01.50,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,1174771,"Property Crime, General Assault, Verbal Abuse","Gutschmidtstraße, Britz",2022-02-08 14:00:00,2022-02-08,14.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774,1174710,Property Damage,Berliner Allee,2022-02-08 15:45:00,2022-02-08,15.45,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,1174624,"Property Damage, Attempted Theft",Mariendorfer Damm/Friedenstraße/Alt-Mariendorf/Friedenfelser Straße/Marienfelder Allee,2022-02-07 07:00:00,2022-02-07,07.00,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,1174364,"General Assault, Verbal Abuse, Property Damage",Richard-Wagner-Straße,2022-02-07 18:00:00,2022-02-07,18.00,Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1777,1174360,"Property Damage, Driving Under the Influence",Erich-Steinfurth-Straße/Straße der Pariser Kommune,,2022-02-07,Mitternacht,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,1174200,"Property Damage, Arson",Maulbeerallee,2022-02-06 02:15:00,2022-02-06,02.15,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,1174199,"Property Crimes, Theft",Fehrbelliner Platz,2022-02-06 04:00:00,2022-02-06,04.00,Unknown,"Male, Female",Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1780,1174182,"General Assault, Verbal Abuse",Karl-Marx-Straße,2022-02-06 00:10:00,2022-02-06,00.10,Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1781,1174175,"Property Crime, General Assault","Karl-Marx-Straße, Erkstraße",2022-02-05 09:25:00,2022-02-05,09.25,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1782,1174174,"Drug Offenses, Property Crimes","An der Urania, Tempelhof-Schöneberg",2022-02-05 20:00:00,2022-02-05,20.00,"Male, Female",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1783,1174172,"General Assault, Property Damage","Uhlandstraße, Wilmersdorf",2022-02-05 21:10:00,2022-02-05,21.10,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1784,1174171,"General Assault, Property Damage",Wehnertstraße,2022-02-05 02:20:00,2022-02-05,02.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1785,1174168,"Property Crime, General Assault, Verbal Abuse","Soldiner Straße, Koloniestraße",2022-02-05 13:00:00,2022-02-05,13.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1786,1174166,"Property Damage, General Assault","Haselhorst, Lagerweg",2022-02-05 23:00:00,2022-02-05,23.00,Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1787,1279409,"Property Crime, Theft","Osloer Straße, Gesundbrunnen",2022-12-30 17:35:00,2022-12-30,17.35,Unknown,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,1279222,"Property Crime, General Assault","Neukölln, Glasower Straße",2022-12-30 20:30:00,2022-12-30,20.30,Male,Unknown,1,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1789,1279216,"General Assault, Property Damage","Hermannstraße, Kienitzer Straße, Weisestraße, Neukölln",2022-12-30 16:45:00,2022-12-30,16.45,Female,Male,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1790,1279043,"Property Damage, General Assault","Friedrichsfelde, Rummelsburger Straße",2022-12-29 19:20:00,2022-12-29,19.20,"Female, Male",Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1791,1279038,"Verbal Abuse, General Assault", Osloer Straße,2022-12-29 18:00:00,2022-12-29,18.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1792,1279035,"Property Damage, Driving Under the Influence","Rosenthal, Pankow",2022-12-31 22:00:00,2022-12-31,22.00,Female,Female,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,1279034,"Property Damage, Unclassified","Germersheimer Weg, Falkenhagener Feld",2022-12-31 19:40:00,2022-12-31,19.40,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1794,1279033,"Property Damage, Drug Offenses, Unclassified","Stromstraße, Lessingstraße, Altonaer Straße, Bundesratufer, Bochumer Straße, Ottopark, Turmstraße",2022-12-29 19:20:00,2022-12-29,19.20,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1795,1279031,"Property Crimes, Possession of Illegal Substances, Possession of Weapons","Wilhelmsruher Damm, Reinickendorf",2022-12-29 21:00:00,2022-12-29,21.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1796,1279013,"Property Damage, Homicide","Wilhelmstadt, Spandau",2022-12-29 16:00:00,2022-12-29,16.00,Female,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,1278849,"Property Crime, Theft","Rudow, Alt-Rudow",2022-12-28 13:30:00,2022-12-28,13.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,1278846,Property Damage,"Karl-Kunger-Straße, Alt-Treptow, Treptow-Köpenick",2022-12-28 00:30:00,2022-12-28,00.30,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,1278840,"General Assault, Verbal Abuse, Property Damage (Pfefferspray)",Marzahn-Hellersdorf,2022-12-28 20:00:00,2022-12-28,20.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1800,1278747,"Property Crime, Unclassified",Berliner Stadtgebiet (bezirksübergreifend),,2022-12-27,Unknown,Unknown,Unknown,31,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1801,1278745,"Property Damage, General Assault","Anton-Saefkow-Platz, Franz-Jacob-Straße",2022-12-27 08:00:00,2022-12-27,08.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1802,1278711,Property Damage,"Frankfurter Allee, Lichtenberg",2022-12-27 22:30:00,2022-12-27,22.30,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,1278673,"Property Crimes, Property Damage","Schmargendorf, Kissinger Straße",2022-12-27 05:40:00,2022-12-27,05.40,Unknown,Male,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1804,1278620,"Property Crime, Unclassified",Reinickendorf,2022-12-27 09:00:00,2022-12-27,09.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1805,1278565,"Property Crime, General Assault, Verbal Abuse",Gneisenaustraße,2022-12-26 04:20:00,2022-12-26,04.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1806,1278558,"Property Crime, General Assault, Verbal Abuse","Hermannstraße, Neukölln",2022-12-24 23:00:00,2022-12-24,23.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1807,1278557,"Property Damage, Unclassified","Oranienburger Straße, Reinickendorf",2022-12-24 14:30:00,2022-12-24,14.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1808,1278556,Property Damage,"Sachtlebenstraße, Nieritzweg, Steglitz-Zehlendorf",2022-12-24 12:25:00,2022-12-24,12.25,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,1278538,"Property Crime, Attempted Burglary","Fritz-Reuter-Allee, Britz",2022-12-23 03:20:00,2022-12-23,03.20,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,1278513,"Property Damage, Arson",Tempelhof-Schöneberg,2022-12-23 04:50:00,2022-12-23,04.50,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,1278447,Homicide,"Holzmarktstraße, Mitte",,2022-12-21,Unknown,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,1278367,"Property Crime, Theft", Hermannplatz,2022-12-23 16:25:00,2022-12-23,16.25,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,1278363,"General Assault, Verbal Abuse, Hate Crime - Gender Identity","Kuhligkshofstraße, Steglitz-Zehlendorf",2022-12-23 17:00:00,2022-12-23,17.00,Male,Male,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1814,1278357,"Property Damage, General Assault",Havelchaussee,2022-12-23 17:30:00,2022-12-23,17.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1815,1278022,"Verbal Abuse, General Assault, Property Damage","Bergstraße, Steglitz-Zehlendorf",2022-12-22 21:55:00,2022-12-22,21.55,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1816,1278020,"Verbal Abuse, Hate Crime - Religious (Anti-Jewish)","Emserstraße, Neukölln",2022-12-22 21:40:00,2022-12-22,21.40,Male,"Male, Female",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,1278019,Property Crime,"Bleibtreustraße,  Savignyplatz",2022-12-22 15:30:00,2022-12-22,15.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,1277982,"Property Crime, Unclassified","Lübars, Reinickendorf",,2022-12-22,Mitternacht,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1819,1277972,Property Damage,"Friedrichsfelde, Hönower Weg Ecke Sewanstraße",2022-12-22 19:20:00,2022-12-22,19.20,Unknown,Male,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,1277461,"Robbery, Property Crimes",Hermsdorfer Damm,2022-12-21 18:15:00,2022-12-21,18.15,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1821,1277454,"Property Damage, Arson","Spreebogenpark, Moabit",2022-12-21 07:00:00,2022-12-21,07.00,Male,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,1277452,"General Assault, Verbal Abuse","Prerower Platz, Lichtenberg",2022-12-21 17:00:00,2022-12-21,17.00,Female,Male,1,6-8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1823,1277448,"Property Crime, General Assault","Gürtelstraße, Prenzlauer Berg",2022-12-21 17:20:00,2022-12-21,17.20,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1824,1277308,"Property Damage, Unclassified","Jungfernstieg, Königsberger Straße, Bäkebrücke, Undinestraße, Hindenburgdamm, Klingsorstraße",2022-12-20 23:40:00,2022-12-20,23.40,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1825,1277204,"Property Damage, Verbal Abuse","Maresch- Ecke Bartastraße, Neukölln",2022-12-20 21:10:00,2022-12-20,21.10,Unknown,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,1277047,"Property Crime, Theft","Oranienplatz, Friedrichshain-Kreuzberg",2022-12-20 04:15:00,2022-12-20,04.15,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,1276926,"Property Damage, Drug Offenses, Unclassified",Kaiserdamms/Theodor-Heuss-Platzes,2022-12-20 23:30:00,2022-12-20,23.30,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1828,1276823,"Property Crime, General Assault","Triftstraße, Wedding",2022-12-17 02:00:00,2022-12-17,02.00,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1829,1276821,"General Assault, Property Damage",Kaiserdamm,2022-12-20 21:50:00,2022-12-20,21.50,Male,Unknown,1,Multiple,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1830,1276770,"Verbal Abuse, Hate Crime - Racial/Ethnicity","Moabit, Lehrter Straße",,2022-12-20,Unknown,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,1276766,Property Damage,"Jochen-Nüßler-Straße, Britz, Neukölln",2022-12-20 02:00:00,2022-12-20,02.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,1276466,"General Assault, Property Crime, Verbal Abuse",Niederschönhausen,2022-12-19 23:00:00,2022-12-19,23.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1833,1276432,"Property Crime, Theft",Johannisthal,2022-12-21 01:10:00,2022-12-21,01.10,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,1276341,"General Assault, Property Damage",Reinickendorf,2022-12-19 14:10:00,2022-12-19,14.10,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1835,1276198,"Property Crime, General Assault","Spandau, Lynarstraße",2022-12-18 18:35:00,2022-12-18,18.35,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1836,1276196,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Neukölln,2022-12-17 03:00:00,2022-12-17,03.00,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1837,1276195,"Property Crime, Attempted Burglary","Rudow, Selgenauer Weg",2022-12-17 18:00:00,2022-12-17,18.00,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,1276194,"Property Crime, Theft","Klosterstraße, Spandau",2022-12-17 22:15:00,2022-12-17,22.15,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,1276193,"Property Crime, Attempted Burglary","Barmbeker Weg, Spandau",2022-12-17 18:20:00,2022-12-17,18.20,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,1276191,"General Assault, Verbal Abuse","Siegfriedstraße, Lichtenberg",2022-12-17 15:00:00,2022-12-17,15.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1841,1275447,"Property Damage, General Assault","Magistratsweg, Brunsbütteler Damm",2022-12-15 07:00:00,2022-12-15,07.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1842,1275252,"Property Damage, General Assault","Weißenseer Weg, Fennpfuhl",2022-12-14 07:20:00,2022-12-14,07.20,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1843,1274990,"Property Crime, General Assault","Bredowstraße, Moabit",2022-12-14 22:00:00,2022-12-14,22.00,"Female, Male",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1844,1274438,"Property Crime, General Assault",Kapaunenstraße Ecke Rhodeländerweg in Rudow,2022-07-02 09:40:00,2022-07-02,09.40,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1845,1274344,"Robbery, Property Crime, Verbal Abuse","Altglienicke, Schönefelder Chaussee",2022-12-13 20:45:00,2022-12-13,20.45,Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,1274341,"Property Crime, General Assault",Reinickendorf,2022-12-13 17:50:00,2022-12-13,17.50,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1847,1274307,"Property Damage, Arson",Tempelhof-Schöneberg,2022-12-13 02:00:00,2022-12-13,02.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,1274306,Property Damage,"Am Steinberg, Weißensee",2022-12-13 13:50:00,2022-12-13,13.50,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,1273877,"General Assault, Property Crime",Karl-Marx-Platz,2022-12-12 22:20:00,2022-12-12,22.20,Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1850,1273873,"General Assault, Verbal Abuse, Resisting Arrest","Clayallee,  Oskar-Helene-Heim, Dahlem",2022-12-12 21:00:00,2022-12-12,21.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1851,1273849,"Property Damage, General Assault, Verbal Abuse",Alt-Moabit,2022-12-12 19:30:00,2022-12-12,19.30,Male,Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1852,1273844,"Verbal Abuse, General Assault",Breitscheidplatz,2022-12-12 17:15:00,2022-12-12,17.15,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1853,1273764,"General Assault, Property Damage, Verbal Abuse",Charlottenburg-Wilmersdorf/ Neukölln,2022-12-11 18:00:00,2022-12-11,18.00,Unknown,Male,Unknown,250 - 200,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1854,1273763,"Property Crime, General Assault","Friedenau, Lauterstraße",2022-12-11 04:10:00,2022-12-11,04.10,Unknown,Male,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1855,1273747,Property Crime,Blankenburg,2022-12-10 01:15:00,2022-12-10,01.15,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,1273615,Drug Offenses,"Pankow, Friedrichshain-Kreuzberg, Neukölln",,2022-12-09,Unknown,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
